time,window,count,score,edu
2014-01-03 02:00:00,51,42,0.13080392156862744,1
2014-01-03 02:00:00,51,3831,0.3747854086450633,0
2014-01-03 03:00:00,52,15,-0.248,1
2014-01-03 03:00:00,52,2404,0.3255416927651427,0
2014-01-03 04:00:00,53,9,0.7685,1
2014-01-03 04:00:00,53,1532,0.31938875354119867,0
2014-01-03 05:00:00,54,24,0,1
2014-01-03 05:00:00,54,1017,0.3102819436345966,0
2014-01-03 06:00:00,55,7,0.8855000000000001,1
2014-01-03 06:00:00,55,770,0.3051066639158242,0
2014-01-03 07:00:00,56,23,0.30880555555555556,1
2014-01-03 07:00:00,56,1008,0.41517946031746045,0
2014-01-03 08:00:00,57,28,0.14399999999999996,1
2014-01-03 08:00:00,57,1491,0.44032918509943364,0
2014-01-03 09:00:00,58,46,0.45945864661654134,1
2014-01-03 09:00:00,58,2171,0.383389943427831,0
2014-01-03 10:00:00,59,70,0.15994957983193278,1
2014-01-03 10:00:00,59,2979,0.38248141672674835,0
2014-01-03 11:00:00,60,90,0.2592685185185185,1
2014-01-03 11:00:00,60,3350,0.3552583969826544,0
2014-01-03 12:00:00,61,44,0.38043589743589745,1
2014-01-03 12:00:00,61,3772,0.2486200957422845,0
2014-01-03 13:00:00,62,70,0.3094935064935065,1
2014-01-03 13:00:00,62,3872,0.3690378248020796,0
2014-01-03 14:00:00,63,72,0.3694130434782609,1
2014-01-03 14:00:00,63,4015,0.2744155009429021,0
2014-01-03 15:00:00,64,59,0.09991111111111112,1
2014-01-03 15:00:00,64,3869,0.35428114470571387,0
2014-01-03 16:00:00,65,81,0.18833333333333332,1
2014-01-03 16:00:00,65,3855,0.3232034994708262,0
2014-01-03 17:00:00,66,97,0.3547333333333334,1
2014-01-03 17:00:00,66,3681,0.34418556134165684,0
2014-01-03 18:00:00,67,63,0.3733181818181819,1
2014-01-03 18:00:00,67,3836,0.3542608101565193,0
2014-01-03 19:00:00,68,51,0.36380311890838213,1
2014-01-03 19:00:00,68,3651,0.3415162704548618,0
2014-01-03 20:00:00,69,57,0.4912013888888889,1
2014-01-03 20:00:00,69,3610,0.3394566669624633,0
2014-01-03 21:00:00,70,50,-0.07222857142857145,1
2014-01-03 21:00:00,70,3311,0.3343899332022671,0
2014-01-03 22:00:00,71,58,0.28174666666666665,1
2014-01-03 22:00:00,71,3456,0.3829851999067549,0
2014-01-03 23:00:00,72,37,0.2448076923076923,1
2014-01-03 23:00:00,72,3797,0.30432736320239545,0
2014-01-04 00:00:00,73,40,1.118,1
2014-01-04 00:00:00,73,4020,0.37720445231309335,0
2014-01-04 01:00:00,74,37,0.07102597402597402,1
2014-01-04 01:00:00,74,4605,0.3219850209187683,0
2014-01-04 02:00:00,75,46,0.5685238095238095,1
2014-01-04 02:00:00,75,4068,0.32020653390388404,0
2014-01-04 03:00:00,76,38,0,1
2014-01-04 03:00:00,76,2596,0.39485207479893036,0
2014-01-04 04:00:00,77,21,-0.17925,1
2014-01-04 04:00:00,77,1429,0.32647984513522627,0
2014-01-04 05:00:00,78,7,0,1
2014-01-04 05:00:00,78,828,0.3596152525252528,0
2014-01-04 06:00:00,79,19,0.74,1
2014-01-04 06:00:00,79,698,0.4010847984322508,0
2014-01-04 07:00:00,80,23,0,1
2014-01-04 07:00:00,80,779,0.21451696832579184,0
2014-01-04 08:00:00,81,32,-0.041374999999999995,1
2014-01-04 08:00:00,81,1328,0.4237598344747794,0
2014-01-04 09:00:00,82,37,0.53575,1
2014-01-04 09:00:00,82,1970,0.35951208638795323,0
2014-01-04 10:00:00,83,77,0.35020465116279076,1
2014-01-04 10:00:00,83,2925,0.26817240100425815,0
2014-01-04 11:00:00,84,62,0.18965624999999997,1
2014-01-04 11:00:00,84,3856,0.35594941784558704,0
2014-01-04 12:00:00,85,85,0.28284615384615386,1
2014-01-04 12:00:00,85,3869,0.3294393256498882,0
2014-01-04 13:00:00,86,60,0.3671190476190476,1
2014-01-04 13:00:00,86,4046,0.3233776336042105,0
2014-01-04 14:00:00,87,34,0.46074000000000004,1
2014-01-04 14:00:00,87,3714,0.39462803799512636,0
2014-01-04 15:00:00,88,79,0.5115562499999999,1
2014-01-04 15:00:00,88,4158,0.3604422803201201,0
2014-01-04 16:00:00,89,65,0.25912393162393155,1
2014-01-04 16:00:00,89,4210,0.34696847033181294,0
2014-01-04 17:00:00,90,46,0.0695,1
2014-01-04 17:00:00,90,4224,0.3066812791878173,0
2014-01-04 18:00:00,91,65,0.41791344086021504,1
2014-01-04 18:00:00,91,3965,0.3621542528651901,0
2014-01-04 19:00:00,92,64,0.45540814393939383,1
2014-01-04 19:00:00,92,3936,0.30608711642128295,0
2014-01-04 20:00:00,93,57,0.14462499999999998,1
2014-01-04 20:00:00,93,3778,0.33898293243622135,0
2014-01-04 21:00:00,94,42,0.4164409090909091,1
2014-01-04 21:00:00,94,3706,0.3548945183236575,0
2014-01-04 22:00:00,95,45,0.2088181818181818,1
2014-01-04 22:00:00,95,3642,0.33323979988081925,0
2014-01-04 23:00:00,96,40,0.36797435897435893,1
2014-01-04 23:00:00,96,4185,0.34644065642899036,0
