time,window,count,score,edu
2014-10-04 22:00:00,95,210,0.4899480381760339,1
2014-10-04 22:00:00,95,8127,0.3598270898877318,0
2014-10-04 23:00:00,96,159,0.17925,1
2014-10-04 23:00:00,96,7536,0.3267777077792981,0
2014-10-05 00:00:00,97,135,0.6399554655870445,1
2014-10-05 00:00:00,97,6285,0.3502989030334391,0
2014-10-05 01:00:00,98,264,0.4638333333333334,1
2014-10-05 01:00:00,98,4656,0.3550476890829545,0
2014-10-05 02:00:00,99,90,0.56340625,1
2014-10-05 02:00:00,99,2664,0.28175561425637646,0
2014-10-05 03:00:00,100,69,0.6815555555555557,1
2014-10-05 03:00:00,100,1635,0.302362519201229,0
2014-10-05 04:00:00,101,90,0.625,1
2014-10-05 04:00:00,101,837,0.23598987854251016,0
2014-10-05 05:00:00,102,129,0,1
2014-10-05 05:00:00,102,777,0.3758492753623188,0
2014-10-05 06:00:00,103,33,0,1
2014-10-05 06:00:00,103,642,0.3633648459383754,0
2014-10-05 07:00:00,104,60,0,1
2014-10-05 07:00:00,104,1578,0.42268153994845364,0
2014-10-05 08:00:00,105,18,0.098,1
2014-10-05 08:00:00,105,2850,0.39179046987495275,0
2014-10-05 09:00:00,106,81,0.48331250000000003,1
2014-10-05 09:00:00,106,4869,0.3658577049639431,0
2014-10-05 10:00:00,107,234,0.4941262626262626,1
2014-10-05 10:00:00,107,6420,0.33072082514697354,0
2014-10-05 11:00:00,108,264,0.44239283746556474,1
2014-10-05 11:00:00,108,7593,0.34227611296328175,0
2014-10-05 12:00:00,109,279,0.3472538461538462,1
2014-10-05 12:00:00,109,9900,0.33399118341690276,0
2014-10-05 13:00:00,110,303,0.5566410256410256,1
2014-10-05 13:00:00,110,8466,0.3719841545323592,0
2014-10-05 14:00:00,111,279,0.6675384615384615,1
2014-10-05 14:00:00,111,8937,0.35465588604678483,0
2014-10-05 15:00:00,112,258,0.5048778409090909,1
2014-10-05 15:00:00,112,9069,0.37178044548659744,0
2014-10-05 16:00:00,113,267,0.43605357142857143,1
2014-10-05 16:00:00,113,6150,0.37444622551181783,0
2014-10-05 17:00:00,114,312,0.25574285714285716,1
2014-10-05 17:00:00,114,6609,0.37344222133781846,0
2014-10-05 18:00:00,115,228,0.303427380952381,1
2014-10-05 18:00:00,115,7974,0.3773190960773273,0
2014-10-05 19:00:00,116,216,0.36626984126984125,1
2014-10-05 19:00:00,116,8685,0.35839764771236216,0
2014-10-05 20:00:00,117,321,0.3472859248341931,1
2014-10-05 20:00:00,117,9642,0.3611568674184503,0
2014-10-05 21:00:00,118,291,0.38402250000000004,1
2014-10-05 21:00:00,118,10695,0.38671662160335235,0
2014-10-05 22:00:00,119,297,0.3972967857142857,1
2014-10-05 22:00:00,119,10590,0.3504139000486298,0
2014-10-05 23:00:00,120,165,0.49000000000000005,1
2014-10-05 23:00:00,120,7650,0.3224662669754147,0
2014-10-06 00:00:00,121,180,0.5022592592592594,1
2014-10-06 00:00:00,121,4002,0.30150870162158155,0
2014-10-06 01:00:00,122,186,0.5201212121212122,1
2014-10-06 01:00:00,122,2289,0.32332552941176473,0
2014-10-06 02:00:00,123,81,0.53,1
2014-10-06 02:00:00,123,1164,0.303827821132169,0
2014-10-06 03:00:00,124,21,0,1
2014-10-06 03:00:00,124,756,0.2963007030585284,0
2014-10-06 04:00:00,125,6,0,1
2014-10-06 04:00:00,125,558,0.25984333333333337,0
2014-10-06 05:00:00,126,18,0,1
2014-10-06 05:00:00,126,549,0.4747230769230769,0
2014-10-06 06:00:00,127,93,0.4389800531914894,1
2014-10-06 06:00:00,127,1530,0.39617675693995125,0
2014-10-06 07:00:00,128,426,0.41376190476190483,1
2014-10-06 07:00:00,128,2958,0.32301486697965587,0
2014-10-06 08:00:00,129,690,0.48432669157326685,1
2014-10-06 08:00:00,129,2961,0.2856347517577131,0
2014-10-06 09:00:00,130,1380,0.4079709552815333,1
2014-10-06 09:00:00,130,3201,0.37894261217524977,0
2014-10-06 10:00:00,131,987,0.19192010521124445,1
2014-10-06 10:00:00,131,3381,0.42786999747590937,0
2014-10-06 11:00:00,132,1254,0.5624526059791202,1
2014-10-06 11:00:00,132,3645,0.3366190118824266,0
2014-10-06 12:00:00,133,1146,0.3870446759491135,1
2014-10-06 12:00:00,133,4131,0.3269913967141598,0
2014-10-06 13:00:00,134,1077,0.3879349533627884,1
2014-10-06 13:00:00,134,3852,0.3245113562621675,0
2014-10-06 14:00:00,135,768,0.10415981012658229,1
2014-10-06 14:00:00,135,4305,0.3392266183443142,0
2014-10-06 15:00:00,136,496,0.3651496715839345,1
2014-10-06 15:00:00,136,4545,0.3111853809633274,0
2014-10-06 16:00:00,137,366,0.7001633906633906,1
2014-10-06 16:00:00,137,5172,0.35755224017957354,0
2014-10-06 17:00:00,138,351,0.3284375,1
2014-10-06 17:00:00,138,5262,0.3619315514025463,0
2014-10-06 18:00:00,139,282,0.35049600000000003,1
2014-10-06 18:00:00,139,7554,0.3386745865914883,0
2014-10-06 19:00:00,140,348,0.3306296296296296,1
